url	titolo_originale	titolo_inglese	casa_ed	nazionalità	disegni	storia	categoria	genere	anno	volumi	stato_patria	stato_ita	disponibilità	valutazione	opinioni	serializzato	tag	utenti	trama
https://www.animeclick.it/manga/10442/rave-plue	Rave: Plue no Inu Nikki	Rave: Plue no Inu Nikki	Kodansha	Giappone	Hiro Mashima	Hiro Mashima	Shounen	Avventura  Commedia  Demenziale  Fantascienza	2002	3	completato	completato	Star Comics (compralo su Amazon.it)	6,540   (#4754 in manga) (7 valutazioni con 1 recensioni)	0  0  2 - 0,00% promosso	Comic Bombom	Antieroe  identità-segreta  sogni  Trasformazioni  Eroi  Personaggio-mascherato  Protagonista-basso  Superpoteri  Da-debole-a-forte	3 In lettura, 103 Completo, 1 Pausa, 2 Sospeso, 0 Da rileggere, 28 Da leggere - drop rate: 1,83%	['Trama: Raccolta di storie demenziali con protagonista il simpatico cane Plue, già conosciuto in Rave e Fairy Tale, insieme ad altri strani esseri.']
https://www.animeclick.it/manga/9599/rave	Rave	Rave Master	Kodansha	Giappone	Hiro Mashima	Hiro Mashima	Shounen	Avventura  Azione  Combattimento  Commedia  Fantastico  Magia  Sentimentale  Soprannaturale	1999 - 2005	35	completato	completato	Star Comics (compralo su Amazon.it)	7,093   (#2725 in manga) (114 valutazioni con 75 recensioni)	110  26  0 - 89,43% promosso	Shuukan Shounen Magazine	Draghi  Abilità-speciali  Amici-che-si-innamorano  viaggio  Protagonista-femminile-forte  Partner-animali  Spade-Spadaccini  salvare-il-mondo	26 In lettura, 265 Completo, 11 Pausa, 32 Sospeso, 3 Da rileggere, 64 Da leggere - drop rate: 9,50%	"['Trama: Il giovane Haru si trova con una bella gatta da pelare per le mani! Scopre di essere il successore del vecchio Shiba, il guerriero custode di Rave, e di dover partire per un lungo viaggio attorno al mondo alla ricerca dei quattro frammenti della pietra sacra Dark Bring, braccato dalla assurda organizzazione Demon Card!', ""(trama tratta dal sito dell'editore italiano Star Comics)""]"
https://www.animeclick.it/manga/10104/rave-world	Mashima-en	Mashima-en	Kodansha	Giappone	Hiro Mashima	Hiro Mashima	Shounen	Avventura  Azione  Commedia  Demenziale  Ecchi  Fantastico  Magia  Musica  Raccolta  Sentimentale  Slice of Life  Soprannaturale	1998 - 2003	2	completato	completato	Star Comics (compralo su Amazon.it)	6,980   (#3512 in manga) (21 valutazioni con 6 recensioni)	5  7  0 - 58,82% promosso	Shuukan Shounen Magazine	Scuola-superiore  Natale  diploma  arti-marziali  club  Maghi  Nemici-diventano-amici  Da-debole-a-forte	3 In lettura, 154 Completo, 2 Pausa, 1 Sospeso, 0 Da rileggere, 33 Da leggere - drop rate: 0,63%	['Trama: Raccolta di racconti storie di Hiro Mishima, realizzate prima e durante la pubblicazione di Rave.']
https://www.animeclick.it/manga/13799/red-data-girl	RDG: Red Data Girl	RDG	Kadokawa Shoten	Giappone	Ranmaru Kotone	Noriko Ogiwara	Shounen	Commedia  Fantasy  Scolastico  Sentimentale	2012 - 2014	5	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Shounen Ace	tempio  Bullismo  Protagonista-femminile-forte  protagonista-impopolare  Protagonista-timida  protagonista-impassibile	0 In lettura, 2 Completo, 1 Pausa, 0 Sospeso, 0 Da rileggere, 10 Da leggere - drop rate: 0,00%	"[""Trama: La storia ruota attorno a Izumiko Suzuhara, una ragazza cresciuta entro i confini del Santuario Tamakura, uno dei santuari Kumano che fanno parte del Patrimonio dell'Umanità. Nonostante la ragazza abbia trascorso praticamente tutta la sua vita fino alle scuole medie a Kumano, viene deciso di mandarla, insieme al suo amico d'infanzia Miyuki, alla Hōjō High School a Tokyo. Durante una gita scolastica a Tokyo, appare una misteriosa entità conosciuta come Himegami e si verifica un terribile incidente. In questa occasione, alla giovane Izumiko verrà rivelato il grande segreto della sua famiglia.""]"
https://www.animeclick.it/manga/15830/karada-sagashi	Karada Sagashi	Karadasagashi	Shueisha	Giappone	Katsutoshi Murase	Welzard	Shounen	Drammatico  Horror  Mistero  Scolastico  Soprannaturale	2014 - 2018	17	completato	completato	JPOP (compralo su Amazon.it)	7,016   (#2976 in manga) (12 valutazioni con 2 recensioni)	81  5  2 - 94,74% promosso	Shounen Jump +	Scuola-superiore  Maledizioni  Adolescenti  Spargimento-di-sangue  loop-temporale	53 In lettura, 20 Completo, 1 Pausa, 5 Sospeso, 1 Da rileggere, 60 Da leggere - drop rate: 6,25%	"[""Trama: Un macabro rituale è in atto, e Asuka e i suoi amici sono costretti a parteciparvi: nel mezzo della notte devono vagare per l'edificio scolastico alla ricerca delle parti che compongono un corpo. Se non riusciranno a trovarle e raccoglierle tutte, la maledizione è destinata a mietere altre vittime e la misteriosa figura in rosso continuerà a uccidere.""]"
https://www.animeclick.it/manga/24038/karada-sagashi-kai	Karada Sagashi Kai	Karadasagashi Kai	Shueisha	Giappone	Katsutoshi Murase	Welzard	Shounen	Horror  Mistero  Scolastico  Soprannaturale	2017 - 2019	5	completato	in corso	JPOP (compralo su Amazon.it)	6,600   (#4610 in manga) (2 valutazioni con 1 recensioni)	9  1  1 - 85,71% promosso	Shounen Jump +	Scuola-superiore  Maledizioni  Adolescenti  Spargimento-di-sangue  loop-temporale	3 In lettura, 6 Completo, 0 Pausa, 0 Sospeso, 1 Da rileggere, 9 Da leggere - drop rate: 0,00%	"['Trama: La saga dell’inquietante Bambina in rosso continua! L’horror scolastico più amato, ha lasciato ancora aperte molte domande… e il duo di autori di Welzard e Katsutoshi Murase non ha alcuna intenzione di lasciarci senza risposte! Tutti i misteri ancora irrisolti nella ""prima stagione"" stanno per arrivare al loro climax in questo imperdibile sequel: il terrore non può avere fine!', ""Trama dell'editore italiano, J-Pop.""]"
https://www.animeclick.it/manga/15870/real-account	Real Account	Real Account	Kodansha	Giappone	Shizumu Watanabe	Okushō	Shounen  Pubblico Adulto	Avventura  Fantascienza  Gioco  Horror  Psicologico	2014 - 2019	24	completato	in corso	Star Comics (compralo su Amazon.it)	6,769   (#4315 in manga) (9 valutazioni con 0 recensioni)	75  5  24 - 73,89% promosso	Shuukan Shounen Magazine	Giochi  Realtà-virtuale  Survival-Sopravvivenza  Genitori-deceduti  Internet  Gioco-di-sopravvivenza-Situazione-gioca-o-muori	80 In lettura, 11 Completo, 9 Pausa, 9 Sospeso, 0 Da rileggere, 68 Da leggere - drop rate: 8,26%	"['Trama: In un mondo dominato da finte amicizie, sul social network ""real account"" sta per accadere qualcosa di sconvolgente. Il mondo della rete sta per diventare reale e sarà una lotta per la sopravvivenza. Chi si salverà?']"
https://www.animeclick.it/manga/14547/real-pg	Real PG	Real PG	Square Enix	Giappone	Yuki Domoto	Yuki Domoto	Shounen	Avventura  Azione  Commedia  Ecchi  Fantasy  Mistero	2011 - 2013	3	completato	inedito	Nessuna	6,800   (#4141 in manga) (2 valutazioni con 1 recensioni)	0  0  0 - 0,00% promosso	Gangan Online	Abilità-speciali  finale-affrettato  Survival-Sopravvivenza  Gioco-di-sopravvivenza-Situazione-gioca-o-muori	0 In lettura, 5 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 17 Da leggere - drop rate: 0,00%	"['Trama: Hitachi Motoba vive una normale e noiosa vista scolastica finché una sua kohai non lo invita a partecipare alla simulazione reale di un gioco online a cui entrambi sono soliti giocare: ""Il castello dell\'evoluzione"". Quella che però doveva essere una mera simulazione del gioco si trasforma in un gioco di sopravvivenza reale. Ora Hitachi dovrà trovare degli alleati per sopravvivere a questo gioco mortale.']"
https://www.animeclick.it/manga/25417/recast	Recast	Recast	Square Enix	Corea del Sud	Seung-hui Kye	Seung-hui Kye	Shounen  Manhwa	Avventura  Azione  Fantasy	2003 - 2004	6	completato	completato	ReNoir Comics (compralo su Amazon.it)	0,000	0  0  0 - 0,00% promosso	Gangan Online	finale-affrettato	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 2 Da leggere	"[""Trama: JD è un ragazzo allevato da suo nonno per essere l'ultima speranza di un mondo in conflitto. Peccato però che lui non ne sappia niente! Non è il miglior studente della scuola ed è più interessato alle nuovi armi magiche del momento, che non ai conflitti tra bene e male. Ma un gruppo di cacciatori di taglie arriva a turbare la sua quiete quotidiana. Sarà in grado di mettere in pratica ciò che il nonno gli ha insegnato?""]"
https://www.animeclick.it/manga/9981/record-of-lodoss-war-le-cronache-dell-eroico-cav	Lodoss Tousenki: Eiyuu Kishiden	Record of Lodoss War: Chronicles of the Heroic Knight	Kadokawa Shoten	Giappone	Masato Natsumoto	Ryo Mizuno	Shounen	Avventura  Azione  Fantasy	1998 - 2000	6	completato	completato	Panini Comics JPOP (compralo su Amazon.it)	7,758   (#514 in manga) (9 valutazioni con 3 recensioni)	19  0  0 - 100,00% promosso	Gangan Online	Demoni  Re  Elfi  Sacerdotesse  Cavalieri  Maghi  crescita-dei-protagonisti  Nani	5 In lettura, 68 Completo, 0 Pausa, 2 Sospeso, 1 Da rileggere, 22 Da leggere - drop rate: 2,63%	"['Trama: Spark è un donzello, ovvero un aspirante cavaliere, desideroso di mostrare tutto il proprio valore sul campo di battaglia. Tuttavia, il re Kashoe sembra avere altre intenzioni sul suo conto, forse addirittura nominarlo aspirante al trono. Un evento inaspettato sconvolge però i piani di tutti: il regno di Allania e quello di Marmo si sono alleati per sconfiggere quello di Flaim: la guerra è di nuovo pronta a divampare sull\'isola di Lodoss, detta anche ""l\'isola maledetta"" proprio a causa degli scontri che l\'hanno devastata nel corso dei secoli.']"
https://www.animeclick.it/manga/9980/record-of-lodoss-war-la-strega-grigia	Lodoss Tousenki: Haiiro no Majo	Record of Lodoss War: The Grey Witch	Kadokawa Shoten	Giappone	Yoshihiko Ochi	Ryo Mizuno	Shounen	Avventura  Azione  Fantasy  Guerra  Magia	1994 - 1998	3	completato	completato	Panini Comics JPOP (compralo su Amazon.it)	6,893   (#3840 in manga) (8 valutazioni con 2 recensioni)	6  1  0 - 92,31% promosso	Gangan Online	Re  preti  Elfi  crescita-dei-protagonisti  Dungeon  Protagonista-giovane  Nani	0 In lettura, 56 Completo, 1 Pausa, 0 Sospeso, 1 Da rileggere, 18 Da leggere - drop rate: 0,00%	"[""Trama: Il punto di partenza della saga di Lodoss è ambientato durante la Guerra degli Eroi, che vede contrapposti Beld, signore dell'isola di Marmo, intenzionato a ottenere il controllo dell'isola di Lodoss, e l'alleanza dell'isola di Lodoss, capitanata da Farn, signore di Allania. Il protagonista è un giovane guerriero, Parn, figlio di un cavaliere di Allania caduto in disonore, che parte dal suo piccolo villaggio per capire cosa stia succedendo nel mondo insieme al suo amico d'infanzia Eto, chierico di Pharis, dea della luce. Alla compagnia si uniranno altri personaggi, il mago Slayn, il nano Ghim, l'elfa Deedlit e il ladro Woodchuck.""]"
https://www.animeclick.it/manga/10659/record-of-lodoss-war-honoo-no-majin	Lodoss Tousenki: Honoo no Majin	Record of Lodoss War: The Demon of Flame	Kadokawa Shoten	Giappone	Ayumi Saito	Ryo Mizuno	Shounen	Avventura  Azione  Fantasy  Magia	1993 - 1994	2	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Gangan Online	viaggio  Elfi  Cavalieri  Sottotrama-romantica  protagonista-maschile-forte  Protagonista-femminile-forte  Protagonista-giovane  Spada-e-magia	0 In lettura, 2 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 5 Da leggere - drop rate: 0,00%	"[""Trama: Trasposizione cartacea del secondo romanzo omonimo della saga fantasy di Lodoss, vede Parn e Deedlit, in viaggio alla ricerca di Woodchuck, recarsi nel regno di Flame dopo due anni dalla fine della Guerra degli Eroi. Qui scoprono che il paese è sull'orlo di una guerra civile e decidono quindi di aiutare Re Kashew. Investigando, scoprono che le tribù del deserto hanno ottenuto l'aiuto di un potente demone delle fiamme, Efreet.""]"
https://www.animeclick.it/manga/10676/welcome-to-the-lodoss-island	Youkoso Lodoss Shima e!	Record of Lodoss War - Welcome to Lodoss Island!	Kadokawa Shoten	Giappone	Rei Hyakuyashiki	Ryo Mizuno	Shounen	Avventura  Commedia  Demenziale  Fantasy  Magia  Parodia  Sentimentale	1995 - 1997	3	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Shounen Ace	Gag  Spada-e-magia  chibi	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 5 Da leggere	['Trama: Parodia della serie Record of Lodoss War con i personaggi disegnati in stile superdeformed.']
https://www.animeclick.it/manga/10002/record-of-lodoss-war-la-guerriera-di-pharis	Lodoss Tousenki - Pharis no Seijo	Record of Lodoss War - The Lady of Pharis	Kadokawa Shoten	Giappone	Akihiro Yamada	Ryo Mizuno	Shounen	Avventura  Azione  Drammatico  Fantasy  Magia	1991 - 2001	2	completato	completato	Dynit JPOP (compralo su Amazon.it)	6,636   (#4575 in manga) (9 valutazioni con 4 recensioni)	3  1  0 - 85,71% promosso	The Sneaker	Draghi  Guerrieri  Succubi  Protagonista-femminile-forte  salvare-il-mondo	1 In lettura, 37 Completo, 1 Pausa, 5 Sospeso, 0 Da rileggere, 18 Da leggere - drop rate: 11,36%	"[""Trama: Flaus, chierica della dea Pharis, Beld, il mercenario, e Wort, il mago, accompagnano Fharn, cavaliere di Valis, alla ricerca di armi sacre sottratte dai demoni che devono essere assolutamente recuperate per la salvezza di Lodoss, l'Isola Maledetta.""]"
https://www.animeclick.it/manga/29743/red-data-planet	Red Data Planet	Red Data Planet	Akita Shoten	Giappone	Iomaru	Tohru Fujisawa	Shounen	Avventura  Azione  Drammatico  Mistero  Scolastico  Soprannaturale	2019	2	in corso	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Bessatsu Shounen Champion	Alieni	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere	['Trama:']
https://www.animeclick.it/manga/23067/red-dragon	Red dragon	Red dragon	Kadokawa Shoten	Giappone	Masahiro Ikeno	Masahiro Ikeno	Shounen	Azione  Guerra  Storico	2015 - 2017	5	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Shounen Ace	Violenza  Cina	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere	"[""Trama: Ci troviamo in un'epoca antica, la Cina è stata unificata da Shikotei, primo imperatore della dinastia Qin. L'unificazione però, ottenuta con il pugno di ferro, ha portato alla nascita di un crescente malumore tra la popolazione, la quale si prepara per insorgere.""]"
https://www.animeclick.it/manga/10228/red-eyes	Red Eyes	Red Eyes	Kodansha	Giappone	Jun Shindo	Jun Shindo	Shounen	Azione  Drammatico  Fantascienza  Guerra  Mecha	1999	24	in corso	in corso	Panini Comics (compralo su Amazon.it)	6,986   (#3503 in manga) (11 valutazioni con 5 recensioni)	27  0  2 - 93,10% promosso	Magazine E-no	Combattimenti-irrealistici  Tradimento  Sottotrama-romantica  corpo-militare-soldati-esercito	21 In lettura, 6 Completo, 4 Pausa, 4 Sospeso, 0 Da rileggere, 19 Da leggere - drop rate: 11,43%	"[""Trama: Red Eyes è ambientato in un ipotetico presente dove la Repubblica di Regium e la Federazione di Dragnof si stanno dando battaglia sfoggiando tutti gli armamenti a loro disposizione. Il protagonista principale è Grant Mills, comandante dei “Jackal”, un corpo speciale dotato di SAA (Special Assault Armor, esoscheletri armati pesantemente), al servizio dell'esercito di Regium."", '""Genocide"", così viene chiamato Grant Mills sul campo di battaglia, viene tradito dai suoi stessi compagni nello scontro decisivo che porta così Dragnof alla vittoria della guerra. Successivamente, Mills viene ingiustamente accusato di tradimento e condannato a morte. Il giorno dell\'esecuzione riesce a fuggire e a reintegrasi in quel che resta del suo esercito per cominciare una violenta e spietata caccia al responsabile dell\'accaduto. Da qui in poi scopriremo i vari complotti che hanno minato il regno di Regium, oltre al passato dei vari membri della squadra dei ""Jackal"" e del suo comandante che continua a incutere terrore negli animi di chiunque gli si ponga di fronte.', 'Trama tratta da Wikipedia.']"
https://www.animeclick.it/manga/14001/red-raven	Red Raven	Red Raven	Square Enix	Giappone	Shinta Fujimoto	Shinta Fujimoto	Shounen	Azione  Crimine  Drammatico  Fantascienza	2010 - 2013	9	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Shounen Gangan	mafia  Esperimenti  vendetta  identità-segreta  protagonista-maschile-forte  armi-speciali  Lotta-al-crimine	1 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 8 Da leggere - drop rate: 0,00%	"[""Trama: Siamo in un mondo instabile governato da deboli. Al fine di ridurre i crimini impuniti commessi dalla mafia, nasce un'organizzazione chiamata Red Raven. I suoi agenti sono spietati e uccidono senza esitazione.""]"
https://www.animeclick.it/manga/27198/red-sprite	Red Sprite	Red Sprite	Shueisha	Giappone	Tomohiro Yagi	Tomohiro Yagi	Shounen	Avventura  Azione  Drammatico  Fantascienza	2016	2	completato	inedito	Nessuna	6,400   (#4904 in manga) (2 valutazioni con 1 recensioni)	0  0  0 - 0,00% promosso	Weekly Shonen Jump	steampunk  guerra  Amicizia  Esperimenti-umani  finale-affrettato  Rivoluzione  aeronautica-militare	0 In lettura, 3 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere - drop rate: 0,00%	"['Trama: La tecnologia è avanzata grazie alla scoperta di una fonte alternativa di carburante chiamata ""Thunder-Core"". Questo ha cambiato la civiltà in meglio a causa della creazione di treni e automobili più duraturi e di un nuovo mezzo di trasporto: le aereonavi! La storia segue Tatsu Frampt, un ragazzo che vive in un orfanotrofio lontano da qualunque città, e sogna che un giorno sarà il capitano della sua nave e viaggerà in giro per il mondo insieme ai suoi amici. Gli viene detto che lui e i suoi amici sono stati isolati dalla civiltà a causa di una malattia che fa crescere il ferro nei loro corpi. Tuttavia, l\'orfanotrofio viene attaccato e Tatsu è l\'unico sopravvissuto, e apprende così, la verità oscura della sua ""malattia"". Sei anni dopo, intraprende una missione per salvare i suoi amici e uccidere tutti quelli che trova sulla sua strada...']"
https://www.animeclick.it/manga/27340/reigen	Reigen: Reikyuuchi Max 131 no Otoko	Reigen	Shogakukan	Giappone	ONE	ONE	Shounen	Commedia  Soprannaturale	2018 - 2019	1	completato	annunciato	Star Comics (compralo su Amazon.it)	0,000	0  0  0 - 0,00% promosso	Ura Sunday	Fantasmi-spiriti	0 In lettura, 1 Completo, 0 Pausa, 1 Sospeso, 0 Da rileggere, 8 Da leggere - drop rate: 50,00%	"[""Trama: La storia dell'uomo autoproclamatosi esorcista, spiritualista, e sensitivo. Ciò che gli manca come forza lo compensa col carisma. Ciò che gli manca come coraggio lo compensa con l'ingenuità. Ciò che gli manca come eroismo lo compensa con massaggi e consigli sulla vita. Questa è la storia di Arataka Reigen e dell'Ufficio di Consulenza su Spiriti e Affini.""]"
https://www.animeclick.it/manga/17685/reincarnation-no-kaben	Reincarnation no Kaben	Petals of Reincarnation	Mag Garden	Giappone	Mikihisa Konishi	Mikihisa Konishi	Shounen	Azione  Drammatico  Soprannaturale	2014	12	in corso	inedito	Nessuna	6,900   (#3766 in manga) (1 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Comic Blade	Violenza  Reincarnazione  Protagonista-femminile-forte	1 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 8 Da leggere - drop rate: 0,00%	"['Trama: Touya Senji è alla disperata ricerca di un talento e prova qualunque cosa pur di trovarlo: kendo, danza, nuoto, basket, calcio, scacchi... ma in nessuna disciplina riesce ad eccellere. Un giorno rientra a scuola dopo molto tempo Haito, una compagna di classe, definita da Senji come una persona ""che ha talento"". In seguito il ragazzo scopre che Haito non ha semplicemente talento, ma ha ""preso"" il talento dalla se stessa di una vita passata. Coloro che riescono a prendere il talento dalle loro vite passate sono detti ""coloro che ritornano"".']"
https://www.animeclick.it/manga/19736/reiri	Reiri	Reiri	Akita Shoten	Giappone	Daisuke Muroi	Hitoshi Iwaaki	Shounen	Azione  Combattimento  Drammatico  Storico	2015 - 2018	6	completato	inedito	Nessuna	7,200   (#1967 in manga) (1 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Bessatsu Shounen Champion	samurai  Epoca-Sengoku  Violenza  arti-marziali  Omicidi-Assassinio  Protagonista-femminile-forte	1 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 3 Da leggere - drop rate: 0,00%	"[""Trama: 1579, epoca Sengoku: una giovane donna che ha perso tutto ha dedicato se stessa alla ricerca della forza e della morte sul campo di battaglia. Un tempo, Reiri viveva felice con la sua famiglia, ma quando arrivarono i soldati, i suoi genitori e il fratello si sacrificarono per permetterle di salvarsi. Venne tratta in salvo dall'intervento di Okabe Tanpa no Kami, che si trovava al villaggio solo per cercare un riparo. Mettendosi al suo servizio Reiri ha imparato a combattere per perseguire il suo scopo, ossia morire in battaglia. Il suo cammino verso la morte però, non è semplice quanto lei sperava...""]"
https://www.animeclick.it/manga/26467/renai-harem-game-shuuryou-no-oshirase-ga-kuru-koro-ni	"""Renai Harem Game Shuuryou no Oshirase ga kuru Koro ni"""	Harem Royale: When the Game Ends	Kodansha	Giappone	Yukari Higa	Ryukishi 07	Shounen	Ecchi  Harem  Scolastico  Sentimentale  Soprannaturale	2016 - 2019	4	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Shounen Sirius	Demoni  Nudità  Survival-Sopravvivenza  Protagonista-pervertito	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere	"[""Trama: Kohinata Asunaro è il classico liceale pervertito a cui piacciono le light novel e i videogiochi. Non ha alcun interesse nell'avere una fidanzata 3D, ma gli piace immaginare che le ragazze più belle della scuola, facciano parte del suo harem. Quando accidentalmente libera il demone Zepafur, le sue fantasie diventano realtà. Il giorno seguente, una di queste ragazze, Furuwada Serika, viene evocata da Zepafur, che spiega le regole del gioco: le quattro ragazze dell'harem di Asunaro devono guadagnare punti sfidandosi, per conquistarlo. La vincitrice sarà colei che Asunaro sceglierà come fidanzata e le perdenti saranno condannate a morire in modi orribili infinite volte all'inferno. Per Asunaro è un sogno che si avvera, ma per le ragazze è una lotta per la sopravvivenza.""]"
https://www.animeclick.it/manga/20049/renchi-na-himoto	Renchi na Himoto	Renchi na Himoto	Ichijinsha	Giappone	Kobato Teika	Kobato Teika	Shounen	Commedia  Scolastico  Sentimentale	2013 - 2014	2	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Comic Rex	Maledizioni  Relazione-fittizia-Partner-per-finta  Protagonista-intelligente  Protagonista-bello	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 3 Da leggere	"['Trama: Himoto Mogami è ricco, intelligente, atletico e bellissimo: praticamente l\'incarnazione della perfezione! Tutto sembra andare a suo favore, fino al giorno in cui Yukka Yaenami piomba all\'improvviso nella sua vita. Accusandolo ingiustamente di averla molestata sul treno, Yukka diffonde la notizia in tutta la scuola per poi obbligarlo a fingere di essere il suo fidanzato... cosa che non sarebbe così negativa, se non fosse per l\'inclinazione della ragazza (quasi un meccanismo di autodifesa) a picchiare qualsiasi ""ikemen"" si trovi nelle sue vicinanze. E poi c\'è la maledizione...']"
https://www.animeclick.it/manga/21464/rengoku-deadroll	Rengoku Deadroll	Rengoku Deadroll	Kadokawa Shoten	Giappone	Hideaki Yoshimura	Homura Kawamoto	Shounen  Pubblico Adulto	Azione  Horror  Psicologico  Soprannaturale  Splatter	2015 - 2017	6	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Dragon Age	Antieroe  Violenza  Tentato-suicidio  Survival-Sopravvivenza  Sottotrama-romantica  guerra-psicologica  Antieroina	2 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 5 Da leggere - drop rate: 0,00%	"[""Trama: Hiroaki Sakai è uno studente dall'intelligenza senza pari che non ha interesse per nulla. Un giorno sfortunato, nel tentativo di salvare una ragazza dal suicidio, è lui stesso a morire e al suo risveglio si ritrova in un luogo che non è l'inferno né il paradiso. Si tratta infatti del purgatorio e a fargli compagnia ci sono altre persone che si sono macchiate dello stesso peccato, il suicidio per l'appunto. Hiroaki e gli altri si trovano quindi coinvolti in una serie infinita di giochi mortali fin quando non troveranno un modo per fuggire.""]"
https://www.animeclick.it/manga/15298/rengoku-ni-warau	Rengoku ni Warau	Laugh at Purgatory	Mag Garden	Giappone	Kemuri Karakara	Kemuri Karakara	Shounen	Azione  Soprannaturale  Storico	2013	11	in corso	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	"""Beats"""	tempio  Gemelli  Benda-oculare  Sottotrama-romantica  crescita-dei-protagonisti  protagonista-maschile-forte  Protagonista-femminile-forte	3 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 13 Da leggere - drop rate: 0,00%	"['Trama: La storia prende piede 300 anni prima degli avvenimenti narrati in ""Donten ni Warau"", durante il periodo Tensho.', 'Al lago Biwa, il più grande lago del Giappone, si consuma la battaglia contro Orochi.']"
https://www.animeclick.it/manga/21574/rengoku-no-karma	Rengoku no Karma	Karma of Purgatory	Kodansha	Giappone	Negi Haruba	Shun Hirose	Shounen  Pubblico Adulto	Drammatico  Mistero  Scolastico  Soprannaturale	2014 - 2015	5	completato	annunciato	JPOP (compralo su Amazon.it)	0,000	0  0  0 - 0,00% promosso	Shuukan Shounen Magazine	Scuola-superiore  Antieroe  Genitori-abusivi  Bullismo  Stupro-violenza-sessuale  Personaggi-psicopatici  shinigami  Crudeltà-sugli-animali  Suicidio  Fantasmi-spiriti  Nudità-parziali  Sottotrama-romantica  Personaggi-violenti  Protagonista-morto  allusioni-sessuali  loop-temporale  Poteri-spirituali	1 In lettura, 0 Completo, 1 Pausa, 0 Sospeso, 0 Da rileggere, 23 Da leggere - drop rate: 0,00%	"[""Trama: La vita di Makoto è l'inferno in terra."", 'Vittima di bullismo a scuola e picchiato regolarmente anche dal padre, il ragazzo sembra vivere per inerzia aggrappandosi al suo debole per Kirisaki, una sua compagna di classe. Quando la ragazza loda il suo talento nel disegno, Makoto sembra finalmente trovare uno spiraglio di speranza... fino a quando, poco dopo, scopre che Kirisaki è la ragazza del capo dei bulli che lo perseguitano - e che è stata lei stessa ad incitarli ad umiliarlo. In preda alla disperazione e senza più una ragione di vita, Makoto si toglie la vita saltando dal tetto della scuola.', 'Quando torna in sé, Makoto si ritrova davanti ad una misteriosa donna che afferma il ragazzo si trovi in purgatorio; qui, la sua missione (o meglio, punizione) sarà quella di salvare la vita delle sei persone sulle quali il suicidio di Makoto avrà ripercussioni negative.']"
https://www.animeclick.it/manga/29118/rengoku-no-toshi	Rengoku no toshi	City of love prison	Shueisha	Giappone	Kyohei Tawahara	Kyohei Tawahara	Shounen  Pubblico Adulto	Drammatico  Ecchi  Horror  Sentimentale  Soprannaturale	2019	3	in corso	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Shounen Jump +	Amici-di-infanzia  Nudità  Manipolazione-della-memoria  Complotto-cospirazione	1 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere - drop rate: 0,00%	"[""Trama: Makoto è innamorato della sua amica d'infanzia Ai, ma ogni notte viene tormentato dallo stesso, strano sogno. Si stanno per aprire le porte su una storia piena di suspense, amore e sopravvivenza.""]"
https://www.animeclick.it/manga/24544/renjou-desperado	Renjou Desperado	Renjou Desperado	Shogakukan	Giappone	Ahndongshik	Ahndongshik	Shounen	Azione  Fantastico	2015 - 2018	6	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Gessan	samurai  western  Pistole  Protagonista-femminile-forte  donne-muscolose	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 2 Da leggere	['Trama:']
