manga	link
BOKU WA IMOUTO NI KOI WO SURU	https://www.animeclick.it/manga/12045/boku-wa-imouto-ni-koiwosuru
BOKU WA KISS DE USO WO TSUKU	https://www.animeclick.it/manga/13517/boku-wa-kiss-de-uso-wo-tsuku
BOKU WA NE	https://www.animeclick.it/manga/12896/boku-wa-ne
BOKU WA UCHUUJIN NI KOI O SHITA	https://www.animeclick.it/manga/22128/boku-wa-uchuujin-ni-koi-o-shita
BOKURA GA ITA - NOI C'ERAVAMO	https://www.animeclick.it/manga/9784/bokura-ga-ita
BOKURA NO HIMITSU	https://www.animeclick.it/manga/22241/bokura-no-himitsu
BOKURA NO STAR GIRL	https://www.animeclick.it/manga/30961/bokura-no-star-girl
BOKURA WA BARA NO KO	https://www.animeclick.it/manga/14910/bokura-wa-bara-no-ko
BOKUTACHI NO TABI	https://www.animeclick.it/manga/27601/bokutachi-no-tabi
BONNOU PUZZLE	https://www.animeclick.it/manga/20061/bonnou-puzzle
BOO BOO	https://www.animeclick.it/manga/15939/boo-boo
BOY & COOL	https://www.animeclick.it/manga/26666/boy-and-cool
BOYFRIEND	https://www.animeclick.it/manga/12311/boyfriend
BRAT HUNT CHUU	https://www.animeclick.it/manga/31839/brat-hunt-chuu
BRAVE 10 S	https://www.animeclick.it/manga/15013/brave-10-s
BREATH OF FIRE IV	https://www.animeclick.it/manga/11582/breath-of-fire-iv
BREMEN II	https://www.animeclick.it/manga/11035/bremen-ii
BRILLIANT NA MAHOU	https://www.animeclick.it/manga/14344/brilliant-na-mahou
BROTHER TRAP	https://www.animeclick.it/manga/29045/brother-trap
BUDDY ANTIQUE	https://www.animeclick.it/manga/31782/buddy-antique
BUDDY GO!	https://www.animeclick.it/manga/18353/buddy-go
BUGIE D'AMORE	https://www.animeclick.it/manga/11134/kanojo-wa-uso-wo-aishisugiteru
BUNGOU TO ALCHEMIST - COMIC ANTHOLOGY	https://www.animeclick.it/manga/23155/bungou-to-alchemist-comic-anthology
BURAI	https://www.animeclick.it/manga/24767/burai
BURAI: MATO KAKUSEI	https://www.animeclick.it/manga/19401/burai-mato-kakusei
BUSU TO HIMEGIMI	https://www.animeclick.it/manga/11839/busu-to-himegimi
BUTTERFLY IN THE AIR	https://www.animeclick.it/manga/10151/butterfly-in-the-air
BY AND BY	https://www.animeclick.it/manga/16070/by-and-by
BYEBYE LIBERTY	https://www.animeclick.it/manga/18850/bye-bye-liberty
C SEE SEA	https://www.animeclick.it/manga/20651/c-see-sea
C-BLOSSOM	https://www.animeclick.it/manga/10081/c-blossom
C'ERA UNA VOLTA IN GIAPPONE	https://www.animeclick.it/manga/10133/c-era-una-volta-in-giappone
C'ERA UNA VOLTA... POLLON	https://www.animeclick.it/manga/10093/pollon
CALIFORNIA LULLABY	https://www.animeclick.it/manga/11485/california-lullaby
CALLING YOU	https://www.animeclick.it/manga/10035/calling-you
CANDY CANDY	https://www.animeclick.it/manga/9664/candy-candy
CANTARELLA	https://www.animeclick.it/manga/10022/cantarella
CANTO DEL CIELO PERDUTO	https://www.animeclick.it/manga/11378/canto-del-cielo-perduto
CAPTIVE HEART	https://www.animeclick.it/manga/9901/captive-heart
CARAMEL DIARY	https://www.animeclick.it/manga/13493/caramel-diary
CARAMEL KISS	https://www.animeclick.it/manga/31178/caramel-kiss
CARAMEL MILK TEA	https://www.animeclick.it/manga/10880/caramel-milk-tea
CARAT!	https://www.animeclick.it/manga/30823/carat
CARD CAPTOR SAKURA	https://www.animeclick.it/manga/9954/card-captor-sakura
CARD CAPTOR SAKURA CLEAR CARD	https://www.animeclick.it/manga/17856/card-captor-sakura-clear-card-hen
CARO FRATELLO	https://www.animeclick.it/manga/10501/caro-fratello
CAT STREET	https://www.animeclick.it/manga/9733/cat-street
CHAMPIGNON NO MAJO	https://www.animeclick.it/manga/30737/champignon-no-majo
CHANG GE XING	https://www.animeclick.it/manga/16079/chang-ge-xing
CHECK	https://www.animeclick.it/manga/11628/check
CHERRY BOY, THAT GIRL	https://www.animeclick.it/manga/15557/cherry-boy-that-girl
CHERRY NO MANMA	https://www.animeclick.it/manga/14875/cherry-no-manma
CHI TO CHOCOLATE	https://www.animeclick.it/manga/15164/chi-to-chocolate
CHI TO SHOUJO ~SHUUDOUIN NO KYUUKETSUKITACHI~	https://www.animeclick.it/manga/28555/chi-to-shoujo
CHIAMAMI PRINCIPESSA	https://www.animeclick.it/manga/15892/himette-yondene
CHIBI DEVI!	https://www.animeclick.it/manga/11972/chibi-devi
CHIBI MARUKO-CHAN	https://www.animeclick.it/manga/11163/chibi-maruko-chan
CHICAGO	https://www.animeclick.it/manga/12122/chicago
CHICCHAI TOKI KARA SUKI DAKEDO	https://www.animeclick.it/manga/14672/chicchai-toki-kara-suki-dakedo
CHIE SHINOHARA THE BEST SELECTION	https://www.animeclick.it/manga/13637/shinohara-chie-the-best-selection
CHII-CHAN TO OBAKE TOSHOKAN	https://www.animeclick.it/manga/16085/chii-chan-to-obake-toshokan
CHIISANA KOI NO MONOGATARI	https://www.animeclick.it/manga/15161/chiisana-koi-no-monogatari
CHIKICHIKI BANANA	https://www.animeclick.it/manga/11242/chikichiki-banana
CHIKYUU NO OWARI WA KOI NO HAJIMARI	https://www.animeclick.it/manga/17907/chikyuu-no-owari-wa-koi-no-hajimari
CHILDREN OF THE WHALES	https://www.animeclick.it/manga/15127/kujira-no-kora-wa-sajou-ni-utau
CHIME	https://www.animeclick.it/manga/13552/chime
CHIMUA PORT	https://www.animeclick.it/manga/17693/chimua-port
CHITOSE ETC.	https://www.animeclick.it/manga/11269/chitose-etc
CHOCO MIMI	https://www.animeclick.it/manga/23071/choco-mimi
CHOCOLAT NO MAHOU - THE MAGIC OF CHOCOLATE	https://www.animeclick.it/manga/12051/chocolat-no-mahou
CHOCOLATE CHRISTMAS	https://www.animeclick.it/manga/11450/chocolate-christmas
CHOCOLATE COSMOS	https://www.animeclick.it/manga/10395/chocolate-cosmos
CHOCOLATE UNDERGROUND	https://www.animeclick.it/manga/13439/chocolate-under-ground
CHOCOLATE VAMPIRE	https://www.animeclick.it/manga/18851/chocolate-vampire
CHOCOTAN!	https://www.animeclick.it/manga/13759/chocotan
CHOKOTTO ABUNAI KOIMONOGATARI	https://www.animeclick.it/manga/24436/chokotto-abunai-koimonogatari
CHOTTO EDO MADE	https://www.animeclick.it/manga/11838/chotto-edo-made
CHOUCHOU JIKEN	https://www.animeclick.it/manga/21480/chouchou-jiken
CHOUCHOU KOI	https://www.animeclick.it/manga/19782/chouchou-koi
CHROME BREAKER	https://www.animeclick.it/manga/12033/chrome-breaker
CHU SHICHATTA!?... TOMODACHI TO!	https://www.animeclick.it/manga/24161/chu-shichatta-tomodachi-to
CHŪBYŌ GEKIHATSU BOY	https://www.animeclick.it/manga/25595/chuubyou-gekihatsu-boy
CHURA KOI	https://www.animeclick.it/manga/28771/chura-koi
CHUUGAERI HEAVEN	https://www.animeclick.it/manga/18826/chuugaeri-heaven
CHUUGAKUSEI ~SUBETEGA. HAJIMETE DATTA~	https://www.animeclick.it/manga/23448/chuugakusei-subetega-hajimete-datta
CHUUGOKU NO TSUBO	https://www.animeclick.it/manga/21665/chuugoku-no-tsubo
CIEL – THE LAST AUTUMN STORY	https://www.animeclick.it/manga/9654/ciel
CINDERALLA	https://www.animeclick.it/manga/15075/cinderalla
CIPHER	https://www.animeclick.it/manga/15749/cipher
CITRUS	https://www.animeclick.it/manga/12029/citrus
CITRUS EYES	https://www.animeclick.it/manga/26819/citrus-eyes
CLAMP DETECTIVE	https://www.animeclick.it/manga/10227/clamp-detective
CLAMP IN WONDERLAND EX	https://www.animeclick.it/manga/10681/clamp-in-wonderland-ex
CLASSI9	https://www.animeclick.it/manga/23396/classi9
CLAUDINE	https://www.animeclick.it/manga/10817/claudine
CLEMATICA SHOE STORE	https://www.animeclick.it/manga/12861/clematica-shoe-store
CLOSE TO YOU	https://www.animeclick.it/manga/11104/kinkyori-renai
CLOVER (CLAMP)	https://www.animeclick.it/manga/10524/clover-clamp
CLOVER IN LOVE	https://www.animeclick.it/manga/14593/koisuru-mitsuba
CLOVER NO KUNI NO ALICE - KISHI NO KOKOROE	https://www.animeclick.it/manga/29878/clover-no-kuni-no-alice-kishi-no-kokoroe
CLUB PARADISO	https://www.animeclick.it/manga/10237/club-paradiso
CLUSTER	https://www.animeclick.it/manga/15897/cluster
CODA	https://www.animeclick.it/manga/13030/coda
CODE GEASS - LELOUCH OF THE REBELLION	https://www.animeclick.it/manga/10622/code-geass-lelouch
CODE GEASS - SUZAKU OF THE COUNTERATTACK	https://www.animeclick.it/manga/10623/code-geass-suzaku
CODENAME SAILOR V	https://www.animeclick.it/manga/10299/sailor-v
COELACANTH	https://www.animeclick.it/manga/12226/coelacanth
COFFEE & VANILLA	https://www.animeclick.it/manga/17995/coffee-and-vanilla
COFFEE & VANILLA BLACK	https://www.animeclick.it/manga/27246/coffee-and-vanilla-black
COJI-COJI	https://www.animeclick.it/manga/11662/coji-coji
COLD GAME	https://www.animeclick.it/manga/23231/called-game
COLETTE WA SHINU KOTO NI SHITA	https://www.animeclick.it/manga/15339/colette-wa-shinu-koto-ni-shita
COLLABO MIJIKASHI TSUDOEYO OTOME	https://www.animeclick.it/manga/22901/korabo-mijikashi-tsudoeyo-otome
"COME FARTI DIRE ""TI AMO""?"	https://www.animeclick.it/manga/12982/suki-tte-iwaseru-houhou
COME UCCIDERE IL DRAGO	https://www.animeclick.it/manga/10146/come-uccidere-un-drago
CON GLI OCCHI APERTI	https://www.animeclick.it/manga/12072/con-gli-occhi-aperti
CONDUCTOR	https://www.animeclick.it/manga/13144/conductor
COOL DOJI DANSHI	https://www.animeclick.it/manga/28174/cool-doji-danshi
COOL PINE	https://www.animeclick.it/manga/9732/cool-pine
COQUELICOT-ZAKA KARA	https://www.animeclick.it/manga/12453/kokuriko-zaka-kara
CORRECTOR YUI	https://www.animeclick.it/manga/14119/corrector-yui
CORRECTOR YUI (KIA ASAMIYA)	https://www.animeclick.it/manga/14114/corrector-yui-kia-asamiya
CORTILI DEL CUORE	https://www.animeclick.it/manga/10364/cortili-del-cuore
COSMIC COLOR	https://www.animeclick.it/manga/14560/cosmic-color
COSMO NA BOKURA!	https://www.animeclick.it/manga/15710/cosmo-na-bokura
COSPLAY ANIMAL	https://www.animeclick.it/manga/9916/cosplay-animal
COSPLAY DEKA	https://www.animeclick.it/manga/12787/cosplay-deka
COUNTDOWN SEVEN DAYS	https://www.animeclick.it/manga/11592/countdown-seven-days
COWBOY BEBOP SHOOTING STAR	https://www.animeclick.it/manga/12307/cowboy-bebop-shooting-star
COY - CRUSH ON YOU	https://www.animeclick.it/manga/15385/coy-crush-on-you
CRASH!	https://www.animeclick.it/manga/12832/crash
CRAYON DAYS	https://www.animeclick.it/manga/12878/crayon-days-daikirai-na-aitsu
CRAZY FOR YOU	https://www.animeclick.it/manga/12802/crazy-for-you
CREAMY MAMI - L'INCANTEVOLE CREAMY	https://www.animeclick.it/manga/10301/creamy
CRIMSON HERO	https://www.animeclick.it/manga/9913/crimson-hero
CROWN	https://www.animeclick.it/manga/23667/crown
CUBISM LOVE	https://www.animeclick.it/manga/13312/cubism-love
CUORE DI MENTA	https://www.animeclick.it/manga/10159/cuore-di-menta
CUORI COLPITI	https://www.animeclick.it/manga/9690/cuori-colpiti
CUTIE BROTHER SWEET LOVER	https://www.animeclick.it/manga/23003/cutie-brother-sweet-lover
CUTLASS II	https://www.animeclick.it/manga/23837/cutlass-ii
CYNICAL ORANGE	https://www.animeclick.it/manga/9846/cynical-orange
D@YS OF JUPITER - THE IDOLM@STER	https://www.animeclick.it/manga/25109/days-of-jupiter-the-idolmaster
DADADADAN.	https://www.animeclick.it/manga/12991/dame-dasa-daru-dansi
DAISY - 3.11 JOSHIKOUSEITACHI NO SENTAKU	https://www.animeclick.it/manga/18795/daisy-3-11-joshikouseitachi-no-sentaku
DAKARA KOI TO YOBANAIDE	https://www.animeclick.it/manga/12592/dakara-koi-to-yobanaide
DAKISHIMETE HOSHII	https://www.animeclick.it/manga/16007/dakishimete-hoshii
DAME KOI MIHONCHOU	https://www.animeclick.it/manga/22357/dame-koi-mihonchou
DANCE WITH DEVILS - BLIGHT	https://www.animeclick.it/manga/15876/dance-with-devils-blight
DANDARA GOHAN	https://www.animeclick.it/manga/23527/dandara-gohan
DANDELION NO OKA	https://www.animeclick.it/manga/11650/dandelion-no-oka
DANGAN HONEY	https://www.animeclick.it/manga/14692/dangan-honey
DANSHI, KAIMASU!!	https://www.animeclick.it/manga/28737/danshi-kaimasu
DANSHIKOU KYUUDOU BU!	https://www.animeclick.it/manga/25507/danshikou-kyuudou-bu
DANSUI!	https://www.animeclick.it/manga/14349/dansui
DANZAI NO DRAGNET	https://www.animeclick.it/manga/31303/danzai-no-dragnet
DAREKA KONO JOUKYOU WO SETSUMEI SHITE KUDASAI!	https://www.animeclick.it/manga/29689/dareka-kono-joukyou-wo-setsumei-shite-kudasai
DARK HUNTER - AOKU HIKARU	https://www.animeclick.it/manga/27962/dark-hunter-aoku-hikaru
DARK HUNTER - HOUKAGO NO FUTARI	https://www.animeclick.it/manga/27963/dark-hunter-houkago-no-futari
DARKER THAN BLACK	https://www.animeclick.it/manga/10351/darker-than-black
DATTE AISHITERU	https://www.animeclick.it/manga/25358/datte-aishiteru
DATTE, KIMI GA WARAU KARA.	https://www.animeclick.it/manga/13676/datte-kimi-ga-warau-kara
DATTE...GAMAN DEKINAI (>_<)	https://www.animeclick.it/manga/23758/datte...gaman-dekinai
DAWN OF THE ARCANA	https://www.animeclick.it/manga/11111/reimei-no-arcana
DAYS OF HANA	https://www.animeclick.it/manga/27673/days-of-hana
DEAD FRIEND'S LOVE LETTER	https://www.animeclick.it/manga/12872/korosareru-nara-isso-sakura-no-ki-no-shita-de
DEAR FRIENDS	https://www.animeclick.it/manga/12338/dear-friends
DEAR MINE	https://www.animeclick.it/manga/14396/dear-mine
DEAR MY GIRLS	https://www.animeclick.it/manga/14203/dear-my-girls
DEAR!	https://www.animeclick.it/manga/13101/dear-kako-mitsuki
DEBORA LA RIVALE	https://www.animeclick.it/manga/12823/debora-la-rivale
DEEP CLEAR	https://www.animeclick.it/manga/12993/deep-clear
DEEP LOVE - HOST	https://www.animeclick.it/manga/14258/deep-love-host
DEEP LOVE - REINA NO UNMEI	https://www.animeclick.it/manga/14256/deep-love-reina-no-unmei
DEEP SCAR	https://www.animeclick.it/manga/26604/deep-scar
DEEP WATER - SHINEN	https://www.animeclick.it/manga/15705/deep-water-shinen
DEGUCHI ZERO	https://www.animeclick.it/manga/15017/deguchi-zero
DEIMOS NO HANAYOME	https://www.animeclick.it/manga/11479/akuma-no-hanayome
DEKKAI KOI NO MELODY?	https://www.animeclick.it/manga/16059/dekkai-koi-no-melody
DELIVER THE SMASH!	https://www.animeclick.it/manga/11402/deliver-the-smash
DEMON DIARY	https://www.animeclick.it/manga/11133/demon-diary
DEMON SEITEN	https://www.animeclick.it/manga/12121/demon-seiten
DENNOU COIL	https://www.animeclick.it/manga/12053/dennou-coil
DENNOU SHOUJO MINK	https://www.animeclick.it/manga/14869/dennou-shoujo-mink
DERBY QUEEN	https://www.animeclick.it/manga/26791/derby-queen
DESIDERIO	https://www.animeclick.it/manga/9963/desiderio
DESIGNER	https://www.animeclick.it/manga/26545/designer
DETARAME MOUSOURYOKU OPERA	https://www.animeclick.it/manga/13146/detarame-mousouryoku-opera
DEVI ROCK	https://www.animeclick.it/manga/14889/devi-rock
DEVIL & LOVE SONG	https://www.animeclick.it/manga/11597/akuma-to-love-song
DIABOLIK LOVERS ANTHOLOGY	https://www.animeclick.it/manga/14204/diabolik-lovers-anthology
DIABOLO	https://www.animeclick.it/manga/22234/diabolo
DIAMOND BEAT	https://www.animeclick.it/manga/12664/diamond-beat
DIAMOND HEAD	https://www.animeclick.it/manga/18860/diamond-head
DIBETAGURASHI: AHIRU NO SEIKATSU	https://www.animeclick.it/manga/13874/dibeta-gurashi-ahiru-no-seikatsu
DILLO ALLA LUNA	https://www.animeclick.it/manga/10258/dillo-alla-luna
DIVENTERAI UNA STAR!	https://www.animeclick.it/manga/11995/kirara-no-hoshi
DN ANGEL	https://www.animeclick.it/manga/9705/dn-angel
DOCCA	https://www.animeclick.it/manga/30824/docca
DOCTOR ELISE	https://www.animeclick.it/manga/29434/doctor-elise
DOKIDOKI SHISUGI NO KOIMONOGATARI	https://www.animeclick.it/manga/24437/dokidoki-shisugi-no-koimonogatari
DOKIDOKI! PRECURE	https://www.animeclick.it/manga/18626/dokidoki-precure
DOLCE PRIMO AMORE	https://www.animeclick.it/manga/13705/hachimitsu-ni-hatsukoi
DOLCI	https://www.animeclick.it/manga/15390/dolci
DOLL	https://www.animeclick.it/manga/10710/doll
DOLL SONG	https://www.animeclick.it/manga/11943/doll-song
DOLLS CODE	https://www.animeclick.it/manga/21571/dolls-code
DOLLY KANON	https://www.animeclick.it/manga/22281/dolly-kanon
DOMINO	https://www.animeclick.it/manga/18857/domino
DON'T CRY, GIRL	https://www.animeclick.it/manga/13214/don-t-cry-girl
DONTEN NI WARAU	https://www.animeclick.it/manga/13033/donten-ni-warau
DONTEN NI WARAU GAIDEN	https://www.animeclick.it/manga/15155/donten-ni-warau-gaiden
DONTO KOI!?	https://www.animeclick.it/manga/20652/donto-koi
DOROBOU TENSHI	https://www.animeclick.it/manga/11518/dorobou-tenshi
DOROTHY WA GOKIGEN NANAME?	https://www.animeclick.it/manga/15001/dorothy-wa-gokigen-naname
DOSUKOI! SUKEHIRA	https://www.animeclick.it/manga/28133/dosukoi-sukehira
DOUBLE BABY	https://www.animeclick.it/manga/16012/double-baby
DOUBLE GAUGE	https://www.animeclick.it/manga/15023/double-gauge
DOUBLE SENTIMENT	https://www.animeclick.it/manga/10322/double-sentiment
DOUBT!!	https://www.animeclick.it/manga/12520/doubt-izumi-kaneyoshi
DOUBUTSU NO OISHA-SAN	https://www.animeclick.it/manga/15728/doubutsu-no-oisha-san
DOUKYUUSEI H KARA HAJIMARU KOI	https://www.animeclick.it/manga/23534/dokyusei-h-kara-hajimaru-koi
DOUKYUUSEI NI KOI O SHITA	https://www.animeclick.it/manga/19328/doukyuusei-ni-koi-o-shita
DOUSEI JIDAI (MICHIYO KASHI)	https://www.animeclick.it/manga/21837/dousei-jidai-michiyo-kashi
DOUYARA WATASHI NO KARADA WA KANZEN MUTEKI NO YOU DESU NE	https://www.animeclick.it/manga/26734/douyara-watashi-no-karada-wa-kanzen-muteki-no-you-desu-ne
DRAMACON	https://www.animeclick.it/manga/11176/dramacon
DRAMATIC IRONY	https://www.animeclick.it/manga/22516/dramatic-irony
DRAMATICAL MURDER	https://www.animeclick.it/manga/14744/dramatical-murder
DREAM KISS	https://www.animeclick.it/manga/9711/dream-kiss
DREAM MEDICINE	https://www.animeclick.it/manga/15435/dream-medicine
DREAMIN' SUN	https://www.animeclick.it/manga/12400/yumemiru-taiyou
DUE²	https://www.animeclick.it/manga/11892/due
DUEL LOVE	https://www.animeclick.it/manga/15980/duel-love
DURARARA!! - RELAY	https://www.animeclick.it/manga/21873/durarara-relay
DURARARA!! 3 WAY STANDOFF -ALLEY-	https://www.animeclick.it/manga/15028/durarara-3-way-standoff-alley
DYSTOPIA	https://www.animeclick.it/manga/11177/dystopia
E SE FOSSE AMORE?	https://www.animeclick.it/manga/12016/e-se-fosse-amore
EARTHIAN	https://www.animeclick.it/manga/17686/earthian
EBISU GINZA TENGOKU	https://www.animeclick.it/manga/13510/ebisu-ginza-tengoku
ECCENTRIC CITY	https://www.animeclick.it/manga/31124/eccentric-city
ECCHI SHICHAU NO!?... KOIBITO DAKARA!	https://www.animeclick.it/manga/23433/ecchi-shichau-no-koibito-dakara
EDELWEISS	https://www.animeclick.it/manga/24634/edelweiss
EDEN DE AOU	https://www.animeclick.it/manga/11819/eden-de-aou
EDEN NO HANA	https://www.animeclick.it/manga/26704/eden-no-hana
EENSY WEENSY	https://www.animeclick.it/manga/10312/eensy-weensy
EGGNOID	https://www.animeclick.it/manga/27676/eggnoid
EIEN KAMOSHIRENAI	https://www.animeclick.it/manga/14383/eien-kamoshirenai
EIEN NO WITH	https://www.animeclick.it/manga/18145/eien-no-with
EIGA FUTARI WA PRETTY CURE MAX HEART	https://www.animeclick.it/manga/12276/eiga-futari-wa-pretty-cure-max-heart
EIGA FUTARI WA PRETTY CURE MAX HEART 2 - YUKIZORA NO TOMODACHI	https://www.animeclick.it/manga/12277/eiga-futari-wa-pretty-cure-max-heart-2-yukizora-no-tomodachi
EIGA FUTARI WA PRETTY CURE SPLASH STAR - TICK TACK KIKI IPPATSU!	https://www.animeclick.it/manga/12285/eiga-futari-wa-pretty-cure-splash-star-tick-tack-kiki-ippatsu
EIKOKU MONOGATARI SHUNKA TORIKAE SHOU	https://www.animeclick.it/manga/28637/eikoku-monogatari-shunka-torikae-shou
EILA TO TOTSUKUNI NO OU	https://www.animeclick.it/manga/30441/eila-to-totsu-kuni-no-ou
ELETTROSHOCK DAISY	https://www.animeclick.it/manga/10860/elettroshock-daisy
ELISA IN GHOSTLAND	https://www.animeclick.it/manga/12698/elisa-in-ghostland
ELITE JACK!!	https://www.animeclick.it/manga/29153/elite-jack
ELIZABETH (KUMI MORIKAWA)	https://www.animeclick.it/manga/24766/elizabeth-kumi-morikawa
ELYSION - FUTATSU NO RAKUEN WO MEGURU MONOGATARI	https://www.animeclick.it/manga/29004/elysion-futatsu-no-rakuen-wo-mawaru-monogatari
EMIRI NI OMAKASE	https://www.animeclick.it/manga/28121/emiri-ni-omakase
ENGEI SHOUNEN	https://www.animeclick.it/manga/28373/engei-shounen
ENSEMBLE STARS!	https://www.animeclick.it/manga/24324/ensemble-stars
EPOTORANSU! MAI	https://www.animeclick.it/manga/13411/epotoransu-mai
EROICA YORI AI O KOMETE	https://www.animeclick.it/manga/10971/eroika-yori-ai-o-komete
ESORAGOTO.	https://www.animeclick.it/manga/22582/esoragoto
ETERNAL SENTIMENT BLUE	https://www.animeclick.it/manga/12926/blue-io-sakisaka
ETO ROYALE	https://www.animeclick.it/manga/21622/eto-royale
EVANGELION - DETECTIVE SHINJI IKARI	https://www.animeclick.it/manga/13941/evangelion-detective-shinji-ikari
EVANGELION IRON MAIDEN	https://www.animeclick.it/manga/9683/evangelion-koutetsu-no-girlfriend-2nd
EVANGELION: CRONACHE DEGLI ANGELI CADUTI	https://www.animeclick.it/manga/10737/evangelion-gakdat
FAIRY CUBE	https://www.animeclick.it/manga/9955/fairy-cube
FAIRY TAIL - BLUE MISTRAL	https://www.animeclick.it/manga/20693/fairy-tail-blue-mistral
